date_updated,primary_key_reaction,iso_code,continent,location,population,population_density,median_age,new_cases,percentage_of_Pop_New_Cases,new_deaths,percentage_of_Pop_New_Deaths,new_tests,percentage_of_Pop_New_Tests,total_cases_updated,percentage_of_Pop_Total_Cases,total_deaths_updated,percentage_of_Pop_Total_Deaths,total_tests_updated,percentage_of_Pop_Total_Tests,primary_key_response,StringencyIndex_updated,percentage_change_stringency,StringencyLegacyIndex_updated,GovernmentResponseIndex_updated,percentage_change_GovernmentResponse,ContainmentHealthIndex_updated,percentage_change_ContainmentHealth,EconomicSupportIndex_updated,percentage_change_EconomicSupport
2020-05-24,USA2020-05-24,USA,North America,United States,331002647.0,35.60800000000001,38.3,21236.0,0.0064156586639018635,1080.0,3.2628137865012306e-06,292006.0,0.08821862986491465,1622670.0,0.4902287080501807,97087.0,0.029331185378707863,15233520.0,4.602235099346501,USA2020-05-24,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-05-25,USA2020-05-25,USA,North America,United States,331002647.0,35.60800000000001,38.3,20568.0,0.00621384758895901,633.0,1.912371413754888e-06,393127.0,0.11876853661535824,1643238.0,0.4964425556391397,97720.0,0.029522422520083358,15626647.0,4.721003635961861,USA2020-05-25,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-05-26,USA2020-05-26,USA,North America,United States,331002647.0,35.60800000000001,38.3,19064.0,0.005759470557949949,500.0,1.510561938195014e-06,453844.0,0.13711189445563554,1662302.0,0.5022020261970895,98220.0,0.02967347871390285,16080491.0,4.858115530417495,USA2020-05-26,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-05-27,USA2020-05-27,USA,North America,United States,331002647.0,35.60800000000001,38.3,18910.0,0.005712945250253542,696.0,2.10270221796746e-06,506319.0,0.15296524199699224,1681212.0,0.5079149714473432,98916.0,0.0298837489356996,16586810.0,5.011080772414489,USA2020-05-27,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-05-28,USA2020-05-28,USA,North America,United States,331002647.0,35.60800000000001,38.3,18721.0,0.005655846008989771,1526.0,4.610235035371182e-06,520695.0,0.15730840968169055,1699933.0,0.5135708174563329,100442.0,0.03034477243923672,17107505.0,5.168389182096178,USA2020-05-28,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-05-29,USA2020-05-29,USA,North America,United States,331002647.0,35.60800000000001,38.3,21817.0,0.006591185961120123,1175.0,3.5498205547582826e-06,507439.0,0.15330360787114794,1721750.0,0.520162003417453,101617.0,0.030699754494712544,17614944.0,5.321692789967327,USA2020-05-29,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-05-30,USA2020-05-30,USA,North America,United States,331002647.0,35.60800000000001,38.3,25337.0,0.007654621565609412,1219.0,3.6827500053194436e-06,462451.0,0.13971217577604447,1747087.0,0.5278166249830625,102836.0,0.031068029495244488,18077395.0,5.4614049657433705,USA2020-05-30,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-05-31,USA2020-05-31,USA,North America,United States,331002647.0,35.60800000000001,38.3,23297.0,0.007038312294825848,945.0,2.854962063188576e-06,367163.0,0.11092449058269918,1770384.0,0.5348549372778882,103781.0,0.03135352570156335,18444558.0,5.572329456326068,USA2020-05-31,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-01,USA2020-06-01,USA,North America,United States,331002647.0,35.60800000000001,38.3,19807.0,0.005983940061965728,602.0,1.818716573586797e-06,424958.0,0.12838507602629534,1790191.0,0.540838877339854,104383.0,0.031535397358922024,18869516.0,5.700714532352365,USA2020-06-01,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-02,USA2020-06-02,USA,North America,United States,331002647.0,35.60800000000001,38.3,21086.0,0.006370341805756012,764.0,2.308138641561981e-06,454409.0,0.13728258795465162,1811277.0,0.5472092191456099,105147.0,0.031766211223078225,19323925.0,5.8379971203070165,USA2020-06-02,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-03,USA2020-06-03,USA,North America,United States,331002647.0,35.60800000000001,38.3,20544.0,0.006206596891655673,1034.0,3.1238420881872886e-06,609209.0,0.18404958556116927,1831821.0,0.5534158160372658,106181.0,0.03207859543189695,19933134.0,6.022046705868187,USA2020-06-03,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-04,USA2020-06-04,USA,North America,United States,331002647.0,35.60800000000001,38.3,19699.0,0.005951311924100715,994.0,3.002997133131688e-06,588362.0,0.17775144861605893,1851520.0,0.5593671279613665,107175.0,0.03237889514521012,20521496.0,6.199798154484244,USA2020-06-04,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-05,USA2020-06-05,USA,North America,United States,331002647.0,35.60800000000001,38.3,21140.0,0.0063866558746885176,1036.0,3.129884335940069e-06,541739.0,0.16366606276716572,1872660.0,0.5657537838360549,108211.0,0.032691883578804135,21063235.0,6.36346421725141,USA2020-06-05,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-06,USA2020-06-06,USA,North America,United States,331002647.0,35.60800000000001,38.3,25178.0,0.007606585695974811,932.0,2.8156874527955065e-06,497144.0,0.15019336084040438,1897838.0,0.5733603695320297,109143.0,0.032973452324083684,21560379.0,6.513657578091817,USA2020-06-06,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-07,USA2020-06-07,USA,North America,United States,331002647.0,35.60800000000001,38.3,22223.0,0.006713843590501558,659.0,1.9909206345410287e-06,348381.0,0.10525021571806342,1920061.0,0.5800742131225313,109802.0,0.03317254438753778,21908760.0,6.6189077938098775,USA2020-06-07,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-08,USA2020-06-08,USA,North America,United States,331002647.0,35.60800000000001,38.3,22302.0,0.006737710469125039,712.0,2.1510401999897e-06,674791.0,0.2038627201673104,1942363.0,0.5868119235916563,110514.0,0.03338764840753675,22583551.0,6.822770513977189,USA2020-06-08,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-09,USA2020-06-09,USA,North America,United States,331002647.0,35.60800000000001,38.3,18822.0,0.00568635936014131,493.0,1.4894140710602837e-06,571217.0,0.17257173172998824,1961185.0,0.5924982829517976,111007.0,0.03353658981464278,23154768.0,6.995342245707178,USA2020-06-09,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-10,USA2020-06-10,USA,North America,United States,331002647.0,35.60800000000001,38.3,18665.0,0.005638927715281988,999.0,3.0181027525136376e-06,623772.0,0.18844924826235604,1979850.0,0.5981372106670797,112006.0,0.033838400089894145,23778540.0,7.183791493969532,USA2020-06-10,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-11,USA2020-06-11,USA,North America,United States,331002647.0,35.60800000000001,38.3,20614.0,0.006227744758790404,918.0,2.7733917185260454e-06,508787.0,0.15371085536968532,2000464.0,0.6043649554258701,112924.0,0.03411573926174675,24287327.0,7.3375023493392195,USA2020-06-11,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-12,USA2020-06-12,USA,North America,United States,331002647.0,35.60800000000001,38.3,22883.0,0.0069132377663433005,896.0,2.706926993245465e-06,519350.0,0.1569020685203161,2023347.0,0.6112781931922133,113820.0,0.034386431961071294,24806677.0,7.494404417859535,USA2020-06-12,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-13,USA2020-06-13,USA,North America,United States,331002647.0,35.60800000000001,38.3,25639.0,0.007745859506676393,849.0,2.564934171055134e-06,598591.0,0.18084175622921836,2048986.0,0.6190240526988897,114669.0,0.034642925378176814,25405268.0,7.675246174088754,USA2020-06-13,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-14,USA2020-06-14,USA,North America,United States,331002647.0,35.60800000000001,38.3,25540.0,0.007715950380300131,767.0,2.3172020131911516e-06,345806.0,0.104472276319893,2074526.0,0.6267400030791899,115436.0,0.034874645579495926,25751074.0,7.779718450408647,USA2020-06-14,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0
2020-06-15,USA2020-06-15,USA,North America,United States,331002647.0,35.60800000000001,38.3,19543.0,0.005904182391629031,296.0,8.942526674114483e-07,558795.0,0.16881889165073655,2094069.0,0.6326441854708189,115732.0,0.034964070846237066,26309869.0,7.9485373420593834,USA2020-06-15,68.98,-5.103865731187229,68.57,68.91,-3.5819224849587217,70.08,-4.144439885104633,62.5,0.0
2020-06-16,USA2020-06-16,USA,North America,United States,331002647.0,35.60800000000001,38.3,19957.0,0.006029256920111578,395.0,1.193343931174061e-06,624240.0,0.1885906368597711,2114026.0,0.6386734423909305,116127.0,0.03508340523935448,26934109.0,8.137127978919152,USA2020-06-16,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-17,USA2020-06-17,USA,North America,United States,331002647.0,35.60800000000001,38.3,23705.0,0.007161574148982559,836.0,2.525659560662063e-06,681258.0,0.20581648097817176,2137731.0,0.6458350165399129,116963.0,0.03533597119542068,27615367.0,8.342944459897325,USA2020-06-17,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-18,USA2020-06-18,USA,North America,United States,331002647.0,35.60800000000001,38.3,25559.0,0.007721690515665272,754.0,2.2779274027980807e-06,680128.0,0.2054750939801397,2163290.0,0.6535567070555783,117717.0,0.03556376393570049,28295495.0,8.548419553877466,USA2020-06-18,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-19,USA2020-06-19,USA,North America,United States,331002647.0,35.60800000000001,38.3,27762.0,0.008387244105633995,717.0,2.16614581937165e-06,807572.0,0.24397750511040475,2191052.0,0.6619439511612123,118434.0,0.035780378517637663,29103067.0,8.79239705898787,USA2020-06-19,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-20,USA2020-06-20,USA,North America,United States,331002647.0,35.60800000000001,38.3,29909.0,0.009035879401894934,678.0,2.0483219881924388e-06,591422.0,0.1786759125222343,2220961.0,0.6709798305631073,119112.0,0.0359852107164569,29694489.0,8.971072971510104,USA2020-06-20,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-21,USA2020-06-21,USA,North America,United States,331002647.0,35.60800000000001,38.3,34158.0,0.010319554936973056,607.0,1.8338221929687469e-06,440197.0,0.1329889667015261,2255119.0,0.6812993855000804,119719.0,0.036168592935753766,30134686.0,9.10406193821163,USA2020-06-21,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-22,USA2020-06-22,USA,North America,United States,331002647.0,35.60800000000001,38.3,25793.0,0.007792384814372799,256.0,7.734077123558471e-07,572466.0,0.17294907010214935,2280912.0,0.6890917703144531,119975.0,0.036245933706989364,30707152.0,9.27701100831378,USA2020-06-22,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-23,USA2020-06-23,USA,North America,United States,331002647.0,35.60800000000001,38.3,31390.0,0.009483307847988296,427.0,1.2900198952185421e-06,762984.0,0.2305069179703569,2312302.0,0.6985750781624415,120402.0,0.03637493569651122,31470136.0,9.507517926284137,USA2020-06-23,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-24,USA2020-06-24,USA,North America,United States,331002647.0,35.60800000000001,38.3,34720.0,0.010489342098826177,826.0,2.4954483218981634e-06,701106.0,0.21181280764803068,2347022.0,0.7090644202612676,121228.0,0.03662448052870103,32171242.0,9.719330733932168,USA2020-06-24,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-25,USA2020-06-25,USA,North America,United States,331002647.0,35.60800000000001,38.3,34339.0,0.010374237279135716,751.0,2.268864031168911e-06,715215.0,0.2160753113252294,2381361.0,0.7194386575404033,121979.0,0.036851366931817925,32886457.0,9.935406045257396,USA2020-06-25,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-26,USA2020-06-26,USA,North America,United States,331002647.0,35.60800000000001,38.3,40949.0,0.012371200161429523,2437.0,7.362478886762497e-06,750242.0,0.2266574019270607,2422310.0,0.7318098577018328,124416.0,0.03758761482049417,33636699.0,10.162063447184456,USA2020-06-26,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-27,USA2020-06-27,USA,North America,United States,331002647.0,35.60800000000001,38.3,45527.0,0.01375427067204088,623.0,1.8821601749909874e-06,640549.0,0.1935177877897756,2467837.0,0.7455641283738738,125039.0,0.03777583083799327,34277248.0,10.355581234974233,USA2020-06-27,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-28,USA2020-06-28,USA,North America,United States,331002647.0,35.60800000000001,38.3,42486.0,0.012835546901230671,500.0,1.510561938195014e-06,474656.0,0.1433994574671785,2510323.0,0.7583996752751043,125539.0,0.03792688703181277,34751904.0,10.49898069244141,USA2020-06-28,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-29,USA2020-06-29,USA,North America,United States,331002647.0,35.60800000000001,38.3,38673.0,0.011683592367163157,265.0,8.005978272433574e-07,744948.0,0.22505801894689986,2548996.0,0.7700832676422675,125804.0,0.038006946814537104,35496852.0,10.72403871138831,USA2020-06-29,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-06-30,USA2020-06-30,USA,North America,United States,331002647.0,35.60800000000001,38.3,41556.0,0.012554582380726398,336.0,1.0150976224670494e-06,840111.0,0.25380794009179025,2590552.0,0.7826378500229939,126140.0,0.038108456576783814,36336963.0,10.9778466514801,USA2020-06-30,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-01,USA2020-07-01,USA,North America,United States,331002647.0,35.60800000000001,38.3,43880.0,0.013256691569599443,1270.0,3.836827323015335e-06,893548.0,0.2699519197500557,2634432.0,0.7958945415925933,127410.0,0.038492139309085335,37230511.0,11.247798571230156,USA2020-07-01,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-02,USA2020-07-02,USA,North America,United States,331002647.0,35.60800000000001,38.3,52048.0,0.015724345551834818,652.0,1.969772767406298e-06,709506.0,0.2143505517041983,2686480.0,0.8116188871444281,128062.0,0.03868911658582597,37940017.0,11.462149122934356,USA2020-07-02,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-03,USA2020-07-03,USA,North America,United States,331002647.0,35.60800000000001,38.3,53399.0,0.01613249938753511,678.0,2.0483219881924388e-06,728871.0,0.2202009580908276,2739879.0,0.8277513865319632,128740.0,0.03889394878464522,38668888.0,11.682350081025186,USA2020-07-03,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-04,USA2020-07-04,USA,North America,United States,331002647.0,35.60800000000001,38.3,54442.0,0.01644760260784259,694.0,2.0966599702146797e-06,511140.0,0.1544217258177999,2794321.0,0.8441989891398058,129434.0,0.039103614781666685,39180028.0,11.836771806842982,USA2020-07-04,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-05,USA2020-07-05,USA,North America,United States,331002647.0,35.60800000000001,38.3,45221.0,0.013661824281423346,242.0,7.311119780863867e-07,423860.0,0.1280533566246677,2839542.0,0.8578608134212292,129676.0,0.039176725979475316,39603888.0,11.964825163467651,USA2020-07-05,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-06,USA2020-07-06,USA,North America,United States,331002647.0,35.60800000000001,38.3,49093.0,0.014831603446361563,271.0,8.187245705016976e-07,869753.0,0.2627631554861856,2888635.0,0.8726924168675907,129947.0,0.039258598436525495,40473641.0,12.227588318953837,USA2020-07-06,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-07,USA2020-07-07,USA,North America,United States,331002647.0,35.60800000000001,38.3,49990.0,0.015102598258073746,359.0,1.08458347162402e-06,827510.0,0.2500010218951512,2938625.0,0.8877950151256645,130306.0,0.0393670567836879,41301151.0,12.477589340848985,USA2020-07-07,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-08,USA2020-07-08,USA,North America,United States,331002647.0,35.60800000000001,38.3,57473.0,0.01736330525477641,1174.0,3.5467994308818925e-06,893715.0,0.2700023725187914,2996098.0,0.905158320380441,131480.0,0.039721736726776084,42194866.0,12.747591713367779,USA2020-07-08,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-09,USA2020-07-09,USA,North America,United States,331002647.0,35.60800000000001,38.3,58906.0,0.017796232306263097,829.0,2.504511693527333e-06,899656.0,0.2717972222137547,3055004.0,0.9229545526867041,132309.0,0.039972187896128816,43094522.0,13.019388935581533,USA2020-07-09,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-10,USA2020-07-10,USA,North America,United States,331002647.0,35.60800000000001,38.3,63004.0,0.01903428887080773,982.0,2.9667436466150074e-06,906111.0,0.2737473576759645,3118008.0,0.9419888415575116,133291.0,0.040268862260790315,44000633.0,13.2931362932575,USA2020-07-10,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-11,USA2020-07-11,USA,North America,United States,331002647.0,35.60800000000001,38.3,66625.0,0.02012823782644856,806.0,2.4350258443703623e-06,797286.0,0.24086997709115,3184633.0,0.9621170793839604,134097.0,0.04051236484522736,44797919.0,13.53400627034865,USA2020-07-11,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-12,USA2020-07-12,USA,North America,United States,331002647.0,35.60800000000001,38.3,63051.0,0.019048488153026764,717.0,2.16614581937165e-06,697221.0,0.21063910102205316,3247684.0,0.981165567536987,134814.0,0.040728979427164524,45495140.0,13.744645371370703,USA2020-07-12,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-13,USA2020-07-13,USA,North America,United States,331002647.0,35.60800000000001,38.3,57258.0,0.017298351091434024,391.0,1.1812594356685008e-06,810435.0,0.24484245287621526,3304942.0,0.9984639186284212,135205.0,0.04084710537073137,46305575.0,13.989487824246915,USA2020-07-13,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-14,USA2020-07-14,USA,North America,United States,331002647.0,35.60800000000001,38.3,58114.0,0.01755695929525301,400.0,1.2084495505560112e-06,887302.0,0.2680649257768624,3363056.0,1.016020877923674,135605.0,0.04096795032578697,47192877.0,14.257552750023775,USA2020-07-14,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-15,USA2020-07-15,USA,North America,United States,331002647.0,35.60800000000001,38.3,68518.0,0.02070013657624919,861.0,2.601187657571814e-06,830364.0,0.2508632506494729,3431574.0,1.0367210144999233,136466.0,0.04122806909154415,48023241.0,14.50841600067325,USA2020-07-15,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-16,USA2020-07-16,USA,North America,United States,331002647.0,35.60800000000001,38.3,67717.0,0.020458144553750352,953.0,2.8791310541996964e-06,1070497.0,0.3234104046303896,3499291.0,1.0571791590536737,137419.0,0.041515982196964125,49093738.0,14.83182640530364,USA2020-07-16,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-17,USA2020-07-17,USA,North America,United States,331002647.0,35.60800000000001,38.3,76930.0,0.023241505981068486,939.0,2.8368353199302366e-06,963719.0,0.2911514481030721,3576221.0,1.080420665034742,138358.0,0.04179966572895714,50057457.0,15.122977853406713,USA2020-07-17,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-18,USA2020-07-18,USA,North America,United States,331002647.0,35.60800000000001,38.3,71494.0,0.02159922304186286,908.0,2.7431804797621453e-06,837477.0,0.2530121760627491,3647715.0,1.102019888076605,139266.0,0.04207398377693336,50894934.0,15.375990029469463,USA2020-07-18,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-19,USA2020-07-19,USA,North America,United States,331002647.0,35.60800000000001,38.3,63749.0,0.01925936259959879,853.0,2.5770186665606937e-06,582562.0,0.17599919676775272,3711464.0,1.1212792506762037,140119.0,0.04233168564358943,51477496.0,15.551989226237216,USA2020-07-19,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0
2020-07-20,USA2020-07-20,USA,North America,United States,331002647.0,35.60800000000001,38.3,61796.0,0.018669337106539813,415.0,1.2537664087018615e-06,712174.0,0.2151565875544192,3773260.0,1.1399485877827438,140534.0,0.04245706228445961,52189670.0,15.767145813791632,USA2020-07-20,67.13,-2.6819367932734206,68.57,67.63,-1.857495283703381,68.56,-2.168949771689488,62.5,0.0
2020-07-21,USA2020-07-21,USA,North America,United States,331002647.0,35.60800000000001,38.3,56750.0,0.01714487799851341,372.0,1.1238580820170905e-06,1194086.0,0.3607481725063063,3830010.0,1.157093465781257,140906.0,0.042569448092661326,53383756.0,16.127893986297938,USA2020-07-21,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-07-22,USA2020-07-22,USA,North America,United States,331002647.0,35.60800000000001,38.3,72048.0,0.021766593304614872,1160.0,3.5045036966124327e-06,1007547.0,0.30439242982851433,3902058.0,1.178860059085872,142066.0,0.04291989846232257,54391303.0,16.432286416126455,USA2020-07-22,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-07-23,USA2020-07-23,USA,North America,United States,331002647.0,35.60800000000001,38.3,68848.0,0.020799833664170063,1124.0,3.395743237062391e-06,1002937.0,0.3029996917214985,3970906.0,1.199659892750042,143190.0,0.043259472786028805,55394240.0,16.735286107847948,USA2020-07-23,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-07-24,USA2020-07-24,USA,North America,United States,331002647.0,35.60800000000001,38.3,63196.0,0.01909229444923442,1052.0,3.1782223179623093e-06,872367.0,0.26355287726747395,4034102.0,1.2187521871992764,144242.0,0.043577295017825035,56266607.0,16.998838985115427,USA2020-07-24,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-07-25,USA2020-07-25,USA,North America,United States,331002647.0,35.60800000000001,38.3,78427.0,0.023693768225364068,1304.0,3.939545534812596e-06,917381.0,0.277152164284656,4112529.0,1.2424459554246403,145546.0,0.0439712495713063,57183988.0,17.275991149400088,USA2020-07-25,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-07-26,USA2020-07-26,USA,North America,United States,331002647.0,35.60800000000001,38.3,65498.0,0.019787757165579404,914.0,2.7613072230204853e-06,628441.0,0.18985981100024252,4178027.0,1.26223371259022,146460.0,0.04424738029360835,57812429.0,17.465850960400324,USA2020-07-26,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-07-27,USA2020-07-27,USA,North America,United States,331002647.0,35.60800000000001,38.3,55993.0,0.016916178921070682,475.0,1.435033841285263e-06,715427.0,0.21613935915140886,4234020.0,1.2791498915112909,146935.0,0.044390883677736866,58527856.0,17.681990319551733,USA2020-07-27,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-07-28,USA2020-07-28,USA,North America,United States,331002647.0,35.60800000000001,38.3,56243.0,0.01699170701798043,1076.0,3.25072929099567e-06,850390.0,0.2569133533243316,4290263.0,1.2961415985292708,148011.0,0.044715956606836436,59378246.0,17.938903672876066,USA2020-07-28,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-07-29,USA2020-07-29,USA,North America,United States,331002647.0,35.60800000000001,38.3,61734.0,0.0186506061385062,1245.0,3.7612992261055846e-06,822115.0,0.24837112556383875,4351997.0,1.3147922046677771,149256.0,0.045092086529447,60200361.0,18.187274798439905,USA2020-07-29,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-07-30,USA2020-07-30,USA,North America,United States,331002647.0,35.60800000000001,38.3,74985.0,0.022653897387110624,1457.0,4.401777487900272e-06,955577.0,0.2886916490429154,4426982.0,1.3374461020548878,150713.0,0.045532264278237033,61155938.0,18.47596644748282,USA2020-07-30,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-07-31,USA2020-07-31,USA,North America,United States,331002647.0,35.60800000000001,38.3,68032.0,0.02055330995585664,1357.0,4.099665100261268e-06,936478.0,0.28292160455139803,4495014.0,1.3579994120107444,152070.0,0.04594223078826315,62092416.0,18.758888052034216,USA2020-07-31,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-08-01,USA2020-08-01,USA,North America,United States,331002647.0,35.60800000000001,38.3,67023.0,0.020248478556728882,1244.0,3.7582781022291945e-06,748542.0,0.2261438108680744,4562037.0,1.378247890567473,153314.0,0.04631805859848608,62840958.0,18.985031862902293,USA2020-08-01,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-08-02,USA2020-08-02,USA,North America,United States,331002647.0,35.60800000000001,38.3,58407.0,0.017645478224831236,1133.0,3.422933351949901e-06,573836.0,0.17336296407321478,4620444.0,1.3958933687923043,154447.0,0.046660351933681066,63414794.0,19.158394826975513,USA2020-08-02,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-08-03,USA2020-08-03,USA,North America,United States,331002647.0,35.60800000000001,38.3,47511.0,0.014353661649116662,413.0,1.2477241609490817e-06,673264.0,0.20340139455138556,4667955.0,1.4102470304414212,154860.0,0.04678512434977597,64088058.0,19.36179622152689,USA2020-08-03,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-08-04,USA2020-08-04,USA,North America,United States,331002647.0,35.60800000000001,38.3,45607.0,0.013778439663052,543.0,1.6404702648797849e-06,756223.0,0.2284643361175296,4713562.0,1.4240254701044732,155403.0,0.04694917137626395,64844281.0,19.590260557644427,USA2020-08-04,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-08-05,USA2020-08-05,USA,North America,United States,331002647.0,35.60800000000001,38.3,57525.0,0.017379015098933637,1403.0,4.238636798575209e-06,850564.0,0.2569659208797808,4771087.0,1.4414044852034071,156806.0,0.04737303505612147,65694845.0,19.84722647852421,USA2020-08-05,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-08-06,USA2020-08-06,USA,North America,United States,331002647.0,35.60800000000001,38.3,52804.0,0.0159527425168899,1450.0,4.38062962076554e-06,869894.0,0.2628057533328427,4823891.0,1.4573572277202966,158256.0,0.047811098018198016,66564739.0,20.110032231857048,USA2020-08-06,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-08-07,USA2020-08-07,USA,North America,United States,331002647.0,35.60800000000001,38.3,59755.0,0.01805272572336861,1848.0,5.583036923568772e-06,883521.0,0.26692263883919937,4883646.0,1.475409953443665,160104.0,0.048369401710554906,67448260.0,20.376954870696245,USA2020-08-07,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-08-08,USA2020-08-08,USA,North America,United States,331002647.0,35.60800000000001,38.3,58150.0,0.01756783534120801,1252.0,3.7824470932403143e-06,809987.0,0.2447071065265529,4941796.0,1.4929777887848734,161356.0,0.04874764641987893,68258247.0,20.6216619772228,USA2020-08-08,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
2020-08-09,USA2020-08-09,USA,North America,United States,331002647.0,35.60800000000001,38.3,56221.0,0.016985060545452374,1069.0,3.22958142386094e-06,705689.0,0.21319738872058025,4998017.0,1.509962849330326,162425.0,0.049070604562265016,68963936.0,20.834859365943373,USA2020-08-09,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0
